workerID,taskID,response,goldLabel,taskContent
A1G42XP7E394WU,743,1,1,"Mexico City has always been one of the main cultural centers of Latin America, and much of the culture there is uniquely Mexican."
A18941IO2ZZWW6,743,1,1,"Mexico City has always been one of the main cultural centers of Latin America, and much of the culture there is uniquely Mexican."
A11GX90QFWDLMM,743,1,1,"Mexico City has always been one of the main cultural centers of Latin America, and much of the culture there is uniquely Mexican."
A1QL3BQX00Y2OC,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
AVIVV0WYFK6EJ,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A15L6WGIK3VU7N,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A39APWH62XBLR9,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
AQ6JP5VBCTYDN,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A3NWTTG6VC0N8S,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
AXBQF8RALCIGV,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A1G42XP7E394WU,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A18941IO2ZZWW6,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A11GX90QFWDLMM,847,1,1,"On hand to meet him with Mbeki were the Deputy Foreign Affairs Minister, Health Minister, Transport Minister, Defence Minister and director general in the presidency, Reverend Frank Chikane."
A1QL3BQX00Y2OC,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
AVIVV0WYFK6EJ,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A15L6WGIK3VU7N,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A39APWH62XBLR9,892,0,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
AQ6JP5VBCTYDN,892,0,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A3NWTTG6VC0N8S,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
AXBQF8RALCIGV,892,0,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A1G42XP7E394WU,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A18941IO2ZZWW6,892,1,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A11GX90QFWDLMM,892,0,1,"There are also tanneries, sawmills, textile mills, food-processing plants, breweries, and a film industry in the city."
A1QL3BQX00Y2OC,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
AVIVV0WYFK6EJ,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A15L6WGIK3VU7N,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A39APWH62XBLR9,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
AQ6JP5VBCTYDN,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A3NWTTG6VC0N8S,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
AXBQF8RALCIGV,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A1G42XP7E394WU,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A18941IO2ZZWW6,898,1,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A11GX90QFWDLMM,898,0,1,After the war the city was briefly occupied by the Allies and then was returned to the Dutch.
A1QL3BQX00Y2OC,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
AVIVV0WYFK6EJ,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A15L6WGIK3VU7N,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A39APWH62XBLR9,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
AQ6JP5VBCTYDN,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A3NWTTG6VC0N8S,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
AXBQF8RALCIGV,1860,1,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A1G42XP7E394WU,1860,0,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A18941IO2ZZWW6,1860,1,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A11GX90QFWDLMM,1860,1,0,"They were greeted by Israeli Prime Minister Ariel Sharon, who recently urged French Jews to flee to Israel to escape rising anti-Semitism."
A1QL3BQX00Y2OC,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
AVIVV0WYFK6EJ,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A15L6WGIK3VU7N,872,1,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A39APWH62XBLR9,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
AQ6JP5VBCTYDN,872,1,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A3NWTTG6VC0N8S,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
AXBQF8RALCIGV,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A1G42XP7E394WU,872,0,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A18941IO2ZZWW6,872,1,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A11GX90QFWDLMM,872,1,1,"The South Side store, part of a redevelopment of an abandoned steel plant, fell by a 25-21 vote. Passage required a majority of 26 votes in the 50-member council."
A1QL3BQX00Y2OC,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
AVIVV0WYFK6EJ,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A15L6WGIK3VU7N,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A39APWH62XBLR9,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
AQ6JP5VBCTYDN,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A3NWTTG6VC0N8S,862,0,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
AXBQF8RALCIGV,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A1G42XP7E394WU,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A18941IO2ZZWW6,862,0,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A11GX90QFWDLMM,862,1,1,"The search has focused on the Hangman&apos;s Cell, reputedly where 141 French prisoners of war were executed, and the 18th Century Master Ropemaker&apos;s House."
A1QL3BQX00Y2OC,1389,0,0,"NASA Administrator Sean O&apos;Keefe presented the Apollo, Gemini and Mercury astronauts and survivors with commemorative plaques - each containing a small piece of lunar rock."
AVIVV0WYFK6EJ,1389,0,0,"NASA Administrator Sean O&apos;Keefe presented the Apollo, Gemini and Mercury astronauts and survivors with commemorative plaques - each containing a small piece of lunar rock."
A15L6WGIK3VU7N,1389,0,0,"NASA Administrator Sean O&apos;Keefe presented the Apollo, Gemini and Mercury astronauts and survivors with commemorative plaques - each containing a small piece of lunar rock."
